REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	VP - CFO	LENORA KRIELOW	70525BLNTR124HW	ABL ENTERPRISES LLC	1024 HWY 343	CHURCH POINT	ACADIA	LA	70525	ABL ENTERPRISES LLC	PO BOX 850	SCOTT	LA		70583	YES	NO	NO	NO	LENORA KRIELOW	3376684800								332812						30.321111	-92.140833											NO	LKRIELOW@ABLINDUSTRIES.ORG	
2011	PLANT MANAGER	DODI RYDER	70578BKRPT135IN	BAKER PETROLITE-RAYNE FACILITY	135 INDUSTRIAL DR	RAYNE	ACADIA	LA	70578	BAKER PETROLITE-RAYNE FACILITY	135 INDUSTRIAL DR	RAYNE	LA		70578	YES	NO	NO	NO	DODI RYDER	8003215977	5169							424690						30.230833	-92.306667	088918305								BAKER HUGHES INC	174987909	NO	DODI.RYDER@BAKERHUGHES.COM	
2011	PLANT MANAGER	DODI RYDER	70578BKRPT135IN	BAKER PETROLITE-RAYNE FACILITY	135 INDUSTRIAL DR	RAYNE	ACADIA	LA	70578	BAKER PETROLITE-RAYNE FACILITY	135 INDUSTRIAL DR	RAYNE	LA		70578	YES	NO	NO	NO	DODI RYDER	8003215977	5169							424690						30.230833	-92.306667	088918305								BAKER HUGHES INC	174987909	NO	DODI.RYDER@BAKERHUGHES.COM	
2011	PLANT MANAGER	DODI RYDER	70578BKRPT135IN	BAKER PETROLITE-RAYNE FACILITY	135 INDUSTRIAL DR	RAYNE	ACADIA	LA	70578	BAKER PETROLITE-RAYNE FACILITY	135 INDUSTRIAL DR	RAYNE	LA		70578	YES	NO	NO	NO	DODI RYDER	8003215977	5169							424690						30.230833	-92.306667	088918305								BAKER HUGHES INC	174987909	NO	DODI.RYDER@BAKERHUGHES.COM	
2011	PLANT MANAGER	DODI RYDER	70578BKRPT135IN	BAKER PETROLITE-RAYNE FACILITY	135 INDUSTRIAL DR	RAYNE	ACADIA	LA	70578	BAKER PETROLITE-RAYNE FACILITY	135 INDUSTRIAL DR	RAYNE	LA		70578	YES	NO	NO	NO	DODI RYDER	8003215977	5169							424690						30.230833	-92.306667	088918305								BAKER HUGHES INC	174987909	NO	DODI.RYDER@BAKERHUGHES.COM	
2011	PLANT MANAGER	DODI RYDER	70578BKRPT135IN	BAKER PETROLITE-RAYNE FACILITY	135 INDUSTRIAL DR	RAYNE	ACADIA	LA	70578	BAKER PETROLITE-RAYNE FACILITY	135 INDUSTRIAL DR	RAYNE	LA		70578	YES	NO	NO	NO	DODI RYDER	8003215977	5169							424690						30.230833	-92.306667	088918305								BAKER HUGHES INC	174987909	NO	DODI.RYDER@BAKERHUGHES.COM	
2011	PLANT MANAGER	DODI RYDER	70578BKRPT135IN	BAKER PETROLITE-RAYNE FACILITY	135 INDUSTRIAL DR	RAYNE	ACADIA	LA	70578	BAKER PETROLITE-RAYNE FACILITY	135 INDUSTRIAL DR	RAYNE	LA		70578	YES	NO	NO	NO	DODI RYDER	8003215977	5169							424690						30.230833	-92.306667	088918305								BAKER HUGHES INC	174987909	NO	DODI.RYDER@BAKERHUGHES.COM	
2011	PLANT MANAGER	DODI RYDER	70578BKRPT135IN	BAKER PETROLITE-RAYNE FACILITY	135 INDUSTRIAL DR	RAYNE	ACADIA	LA	70578	BAKER PETROLITE-RAYNE FACILITY	135 INDUSTRIAL DR	RAYNE	LA		70578	YES	NO	NO	NO	DODI RYDER	8003215977	5169							424690						30.230833	-92.306667	088918305								BAKER HUGHES INC	174987909	NO	DODI.RYDER@BAKERHUGHES.COM	
2011	PRESIDENT	ROBERT AHRABI	70507LCNTRPONTD	BALMAR LLC	616 W PONT DES MOUTON RD	LAFAYETTE	LAFAYETTE	LA	70507	BALMAR LLC	PO BOX 91395	LAFAYETTE	LA		70509	YES	NO	NO	NO	ROBERT AHRABI	3372322496	2992							324191						30.27422	-92.03487	002876787										NO	KORI@OILCENTER.COM	
2011	PRESIDENT	ROBERT AHRABI	70507LCNTRPONTD	BALMAR LLC	616 W PONT DES MOUTON RD	LAFAYETTE	LAFAYETTE	LA	70507	BALMAR LLC	PO BOX 91395	LAFAYETTE	LA		70509	YES	NO	NO	NO	ROBERT AHRABI	3372322496	2992							324191						30.27422	-92.03487	002876787										NO	KORI@OILCENTER.COM	
2011	PRESIDENT	ROBERT AHRABI	70507LCNTRPONTD	BALMAR LLC	616 W PONT DES MOUTON RD	LAFAYETTE	LAFAYETTE	LA	70507	BALMAR LLC	PO BOX 91395	LAFAYETTE	LA		70509	YES	NO	NO	NO	ROBERT AHRABI	3372322496	2992							324191						30.27422	-92.03487	002876787										NO	KORI@OILCENTER.COM	
2011	PRESIDENT	ROBERT AHRABI	70507LCNTRPONTD	BALMAR LLC	616 W PONT DES MOUTON RD	LAFAYETTE	LAFAYETTE	LA	70507	BALMAR LLC	PO BOX 91395	LAFAYETTE	LA		70509	YES	NO	NO	NO	ROBERT AHRABI	3372322496	2992							324191						30.27422	-92.03487	002876787										NO	KORI@OILCENTER.COM	
2011	PRESIDENT	ROBERT AHRABI	70507LCNTRPONTD	BALMAR LLC	616 W PONT DES MOUTON RD	LAFAYETTE	LAFAYETTE	LA	70507	BALMAR LLC	PO BOX 91395	LAFAYETTE	LA		70509	YES	NO	NO	NO	ROBERT AHRABI	3372322496	2992							324191						30.27422	-92.03487	002876787										NO	KORI@OILCENTER.COM	
2011	PRESIDENT	ROBERT AHRABI	70507LCNTRPONTD	BALMAR LLC	616 W PONT DES MOUTON RD	LAFAYETTE	LAFAYETTE	LA	70507	BALMAR LLC	PO BOX 91395	LAFAYETTE	LA		70509	YES	NO	NO	NO	ROBERT AHRABI	3372322496	2992							324191						30.27422	-92.03487	002876787										NO	KORI@OILCENTER.COM	
2011	PRESIDENT	PHIL BARNES	71275BRNSHPOBOX	BARNES HARDWOOD INC SIMSBORO DIV	5235 HWY 569	SIMSBORO	LINCOLN	LA	71275	BARNES HARDWOOD INC SIMSBORO DIV	700 MILL RD	HAMBURG	AR		71646	YES	NO	NO	NO	ROBERT B BARNES	8708538288	2421							321113						32.512778	-92.776389									BARNES HARDWOOD INC		NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SR. VP & GENERAL MANAGER	TOM YURA	70734BSFCRRIVER	BASF CORP	8404 HWY 75	GEISMAR	ASCENSION	LA	707340457	BASF CORP	PO BOX 457	GEISMAR	LA		707340457	YES	NO	NO	NO	ERIC HILLMAN	5043397300	2869	2819	2865					325199	325188	325320	325192	325611	324110	30.210278	-90.980556	156835001								BASF CORP	071014385	NO		
2011	SITE MANAGER	GARY HUTCHISON	70767DSCVR3502S	BASF CORP - PORT ALLEN WO RKS	3502 S RIVERVIEW DR	PORT ALLEN	WEST BATON ROUGE	LA	70767	BASF CORP - PORT ALLEN WO RKS	3502 S RIVERVIEW DR	PORT ALLEN	LA		70767	YES	NO	NO	NO	GRAY HUTCHISON	2253823343	2819							325188						30.4991	-91.22689	001307032								BASF CORP	071014385	NO	GARY.HITCHISON@BASF.COM	
2011	SITE MANAGER	GARY HUTCHISON	70767DSCVR3502S	BASF CORP - PORT ALLEN WO RKS	3502 S RIVERVIEW DR	PORT ALLEN	WEST BATON ROUGE	LA	70767	BASF CORP - PORT ALLEN WO RKS	3502 S RIVERVIEW DR	PORT ALLEN	LA		70767	YES	NO	NO	NO	GRAY HUTCHISON	2253823343	2819							325188						30.4991	-91.22689	001307032								BASF CORP	071014385	NO	GARY.HITCHISON@BASF.COM	
2011	SITE MANAGER	GARY HUTCHISON	71371LCNDSJUCTI	BASF CORP - VIDALIA WORKS	109 HWY 131	VIDALIA	CONCORDIA	LA	71373	BASF CORP - VIDALIA WORKS	109 HWY 131	VIDALIA	LA		71373	YES	NO	NO	NO	GARY HUTCHISON	2253823343	2819							325188						31.551667	-91.446944	001307032								BASF CORP	071014385	NO	GARY.HUTCHISON@BASF.COM	
2011	SITE MANAGER	GARY HUTCHISON	71371LCNDSJUCTI	BASF CORP - VIDALIA WORKS	109 HWY 131	VIDALIA	CONCORDIA	LA	71373	BASF CORP - VIDALIA WORKS	109 HWY 131	VIDALIA	LA		71373	YES	NO	NO	NO	GARY HUTCHISON	2253823343	2819							325188						31.551667	-91.446944	001307032								BASF CORP	071014385	NO	GARY.HUTCHISON@BASF.COM	
2011	OPERATIONS MANAGER	DAVID BECKWITH	70734RPRDS36637	BASF DNT PLANT	36637- B LA HWY 30	GEISMAR	ASCENSION	LA	70734	BASF DNT PLANT	PO BOX 670	GEISMAR	LA		70734	YES	NO	NO	NO	KRISTINA DARVILLE	2253392412	2869							325199						30.204444	-90.992389	878647882								BASF CORP	071014385	NO	KRISTINA.DARVILLE@BASF.COM	
2011	OPERATIONS MANAGER	DAVID BECKWITH	70734RPRDS36637	BASF DNT PLANT	36637- B LA HWY 30	GEISMAR	ASCENSION	LA	70734	BASF DNT PLANT	PO BOX 670	GEISMAR	LA		70734	YES	NO	NO	NO	KRISTINA DARVILLE	2253392412	2869							325199						30.204444	-90.992389	878647882								BASF CORP	071014385	NO	KRISTINA.DARVILLE@BASF.COM	
2011	OPERATIONS MANAGER	DAVID BECKWITH	70734RPRDS36637	BASF DNT PLANT	36637- B LA HWY 30	GEISMAR	ASCENSION	LA	70734	BASF DNT PLANT	PO BOX 670	GEISMAR	LA		70734	YES	NO	NO	NO	KRISTINA DARVILLE	2253392412	2869							325199						30.204444	-90.992389	878647882								BASF CORP	071014385	NO	KRISTINA.DARVILLE@BASF.COM	
