REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	AIRGAS PIONEER ROAD	CATHY GARNER	84104RGSPN1211S	AIRGAS PIONEER RD	1211 S PIONEER RD	SALT LAKE CITY	SALT LAKE	UT	841043718	AIRGAS PIONEER RD	3415 S 700 W	SALT LAKE CITY	UT		841194140	YES	NO	NO	NO	CATHY GARNER	8012885015	5169							424690						40.74307	-111.95802	868306952								AIRGAS INC	024492860	NO	CATHY.GARNER@AIRGAS.COM	
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
2011	FACILITY GENERAL MANAGER	MICHAEL MARLOWE	84029SFTYK11600	CLEAN HARBORS ARAGONITE LLC	11600 N APTUS RD	GRANTSVILLE	TOOELE	UT	84029	CLEAN HARBORS ARAGONITE LLC	PO BOX 1339	GRANTSVILLE	UT		84029	YES	NO	NO	NO	MR. JEFFREY MENSINGER	4358848170	4953							562211	562213					40.737056	-112.984111	119461676								CLEAN HARBORS INC	157793639	NO		
