REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	GEOFFREY STIDHAM	19014CSTMC50MIL	3M ASTON	50 MILTON DR	CHESTER TOWNSHIP	DELAWARE	PA	19013	3M ASTON	50 MILTON DR	ASTON	PA		19014	YES	NO	NO	NO	GEOFFERY STIDHAM	6104977002	2821							325211						39.855827	-75.411858	022473735								3M CO	006173082	NO	GLSTIDHAM@MMM.COM	
2011	DIRECTOR EHS	TROY GREISS	19536STPNNDEKAR	EAST PENN MANUFACTURING CO INC	102 DEKA RD	LYON STATION	BERKS	PA	19536	EAST PENN MANUFACTURING CO INC	PO BOX 147 102 DEKA RD	LYON STATION	PA		19536	YES	NO	NO	NO	TROY A. GREISS	6106826361	3691	3089	3341					335912						40.479046	-75.765462	002330165								EAST PENN MANUFACTURING CO INC	002330165	NO	TRGREISS@DEKABATTERIES.COM	
2011	DIRECTOR EHS	TROY GREISS	19536STPNNDEKAR	EAST PENN MANUFACTURING CO INC	102 DEKA RD	LYON STATION	BERKS	PA	19536	EAST PENN MANUFACTURING CO INC	PO BOX 147 102 DEKA RD	LYON STATION	PA		19536	YES	NO	NO	NO	TROY A. GREISS	6106826361	3691	3089	3341					335912						40.479046	-75.765462	002330165								EAST PENN MANUFACTURING CO INC	002330165	NO	TRGREISS@DEKABATTERIES.COM	
2011	DIRECTOR EHS	TROY GREISS	19536STPNNDEKAR	EAST PENN MANUFACTURING CO INC	102 DEKA RD	LYON STATION	BERKS	PA	19536	EAST PENN MANUFACTURING CO INC	PO BOX 147 102 DEKA RD	LYON STATION	PA		19536	YES	NO	NO	NO	TROY A. GREISS	6106826361	3691	3089	3341					335912						40.479046	-75.765462	002330165								EAST PENN MANUFACTURING CO INC	002330165	NO	TRGREISS@DEKABATTERIES.COM	
2011	DIRECTOR EHS	TROY GREISS	19536STPNNDEKAR	EAST PENN MANUFACTURING CO INC	102 DEKA RD	LYON STATION	BERKS	PA	19536	EAST PENN MANUFACTURING CO INC	PO BOX 147 102 DEKA RD	LYON STATION	PA		19536	YES	NO	NO	NO	TROY A. GREISS	6106826361	3691	3089	3341					335912						40.479046	-75.765462	002330165								EAST PENN MANUFACTURING CO INC	002330165	NO	TRGREISS@DEKABATTERIES.COM	
2011	DIRECTOR EHS	TROY GREISS	19530STPNN191WI	EAST PENN MFG CO INC KUTZTOWN WIRE & CABLE DIV	191 WILLOW ST	KUTZTOWN	BERKS	PA	19530	EAST PENN MFG CO INC KUTZTOWN WIRE & CABLE DIV	PO BOX 147 102 DEKA RD	LYON STATION	PA		19536	YES	NO	NO	NO	TROY A. GREISS	6106826361	3351	3357	3496					331421						40.517979	-75.770403	002330165								EAST PENN MANUFACTURING CO INC	002330165	NO	TRGREISS@DEKABATTERIES.COM	
2011	DIRECTOR EHS	TROY GREISS	19530STPNN191WI	EAST PENN MFG CO INC KUTZTOWN WIRE & CABLE DIV	191 WILLOW ST	KUTZTOWN	BERKS	PA	19530	EAST PENN MFG CO INC KUTZTOWN WIRE & CABLE DIV	PO BOX 147 102 DEKA RD	LYON STATION	PA		19536	YES	NO	NO	NO	TROY A. GREISS	6106826361	3351	3357	3496					331421						40.517979	-75.770403	002330165								EAST PENN MANUFACTURING CO INC	002330165	NO	TRGREISS@DEKABATTERIES.COM	
2011	DIRECTOR EHS	TROY GREISS	19530STPNN191WI	EAST PENN MFG CO INC KUTZTOWN WIRE & CABLE DIV	191 WILLOW ST	KUTZTOWN	BERKS	PA	19530	EAST PENN MFG CO INC KUTZTOWN WIRE & CABLE DIV	PO BOX 147 102 DEKA RD	LYON STATION	PA		19536	YES	NO	NO	NO	TROY A. GREISS	6106826361	3351	3357	3496					331421						40.517979	-75.770403	002330165								EAST PENN MANUFACTURING CO INC	002330165	NO	TRGREISS@DEKABATTERIES.COM	
2011	ENVIRONMENTAL CONSULTANT	MARVIN PIPPEN	15445CSTLLSUMMI	EASTERN HARDWOODS INC - HOPWOOD SAWMILL	1152 NATIONAL PIKE	HOPWOOD	FAYETTE	PA	15445	EASTERN HARDWOODS INC - HOPWOOD SAWMILL	1152 NATIONAL PIKE	HOPWOOD	PA		15445	YES	NO	NO	NO	AMYAS PLAYER	2529036402	2421							321113						39.87948	-79.7035	078273742								EASTERN HARDWOODS INC	078273742	NO	APLAYER@EASTERNHWDS.COM	
2011	PRESIDENT	JOHN STERBANK	15857STRNS126AC	EASTERN SINTERED ALLOYS INC	126 ACCESS RD	SAINT MARYS	ELK	PA	158573370	EASTERN SINTERED ALLOYS INC	126 ACCESS RD	SAINT MARYS	PA		15857-3370	YES	NO	NO	NO	DENNIS G. LINDBERG	8148341216	3499							332117						41.45638	-78.5442	097649818										NO	DLINDBERG_ESA@NCENTRAL.COM	
2011	PRESIDENT	JOHN STERBANK	15857STRNS126AC	EASTERN SINTERED ALLOYS INC	126 ACCESS RD	SAINT MARYS	ELK	PA	158573370	EASTERN SINTERED ALLOYS INC	126 ACCESS RD	SAINT MARYS	PA		15857-3370	YES	NO	NO	NO	DENNIS G. LINDBERG	8148341216	3499							332117						41.45638	-78.5442	097649818										NO	DLINDBERG_ESA@NCENTRAL.COM	
2011	PRESIDENT	JOHN STERBANK	15857STRNS126AC	EASTERN SINTERED ALLOYS INC	126 ACCESS RD	SAINT MARYS	ELK	PA	158573370	EASTERN SINTERED ALLOYS INC	126 ACCESS RD	SAINT MARYS	PA		15857-3370	YES	NO	NO	NO	DENNIS G. LINDBERG	8148341216	3499							332117						41.45638	-78.5442	097649818										NO	DLINDBERG_ESA@NCENTRAL.COM	
2011	SITE MANAGER	GERALD KUHN	15088HRCLSSTATE	EASTMAN CHEMICAL RESINS INC	STATE HWY 837	WEST ELIZABETH	ALLEGHENY	PA	15088	EASTMAN CHEMICAL RESINS INC	PO BOX 567	WEST ELIZABETH	PA		15088	YES	NO	NO	NO	GERALD KUHN	4123842520	2821							325211						40.265833	-79.901111	510339353								EASTMAN CHEMICAL CO	808898381	NO		
2011	SITE MANAGER	GERALD KUHN	15088HRCLSSTATE	EASTMAN CHEMICAL RESINS INC	STATE HWY 837	WEST ELIZABETH	ALLEGHENY	PA	15088	EASTMAN CHEMICAL RESINS INC	PO BOX 567	WEST ELIZABETH	PA		15088	YES	NO	NO	NO	GERALD KUHN	4123842520	2821							325211						40.265833	-79.901111	510339353								EASTMAN CHEMICAL CO	808898381	NO		
2011	SITE MANAGER	GERALD KUHN	15088HRCLSSTATE	EASTMAN CHEMICAL RESINS INC	STATE HWY 837	WEST ELIZABETH	ALLEGHENY	PA	15088	EASTMAN CHEMICAL RESINS INC	PO BOX 567	WEST ELIZABETH	PA		15088	YES	NO	NO	NO	GERALD KUHN	4123842520	2821							325211						40.265833	-79.901111	510339353								EASTMAN CHEMICAL CO	808898381	NO		
2011	SITE MANAGER	GERALD KUHN	15088HRCLSSTATE	EASTMAN CHEMICAL RESINS INC	STATE HWY 837	WEST ELIZABETH	ALLEGHENY	PA	15088	EASTMAN CHEMICAL RESINS INC	PO BOX 567	WEST ELIZABETH	PA		15088	YES	NO	NO	NO	GERALD KUHN	4123842520	2821							325211						40.265833	-79.901111	510339353								EASTMAN CHEMICAL CO	808898381	NO		
2011	SITE MANAGER	GERALD KUHN	15088HRCLSSTATE	EASTMAN CHEMICAL RESINS INC	STATE HWY 837	WEST ELIZABETH	ALLEGHENY	PA	15088	EASTMAN CHEMICAL RESINS INC	PO BOX 567	WEST ELIZABETH	PA		15088	YES	NO	NO	NO	GERALD KUHN	4123842520	2821							325211						40.265833	-79.901111	510339353								EASTMAN CHEMICAL CO	808898381	NO		
2011	SITE MANAGER	GERALD KUHN	15088HRCLSSTATE	EASTMAN CHEMICAL RESINS INC	STATE HWY 837	WEST ELIZABETH	ALLEGHENY	PA	15088	EASTMAN CHEMICAL RESINS INC	PO BOX 567	WEST ELIZABETH	PA		15088	YES	NO	NO	NO	GERALD KUHN	4123842520	2821							325211						40.265833	-79.901111	510339353								EASTMAN CHEMICAL CO	808898381	NO		
2011	SITE MANAGER	GERALD KUHN	15088HRCLSSTATE	EASTMAN CHEMICAL RESINS INC	STATE HWY 837	WEST ELIZABETH	ALLEGHENY	PA	15088	EASTMAN CHEMICAL RESINS INC	PO BOX 567	WEST ELIZABETH	PA		15088	YES	NO	NO	NO	GERALD KUHN	4123842520	2821							325211						40.265833	-79.901111	510339353								EASTMAN CHEMICAL CO	808898381	NO		
2011	SITE MANAGER	GERALD KUHN	15088HRCLSSTATE	EASTMAN CHEMICAL RESINS INC	STATE HWY 837	WEST ELIZABETH	ALLEGHENY	PA	15088	EASTMAN CHEMICAL RESINS INC	PO BOX 567	WEST ELIZABETH	PA		15088	YES	NO	NO	NO	GERALD KUHN	4123842520	2821							325211						40.265833	-79.901111	510339353								EASTMAN CHEMICAL CO	808898381	NO		
2011	SITE MANAGER	GERALD KUHN	15088HRCLSSTATE	EASTMAN CHEMICAL RESINS INC	STATE HWY 837	WEST ELIZABETH	ALLEGHENY	PA	15088	EASTMAN CHEMICAL RESINS INC	PO BOX 567	WEST ELIZABETH	PA		15088	YES	NO	NO	NO	GERALD KUHN	4123842520	2821							325211						40.265833	-79.901111	510339353								EASTMAN CHEMICAL CO	808898381	NO		
2011	SITE MANAGER	GERALD KUHN	15088HRCLSSTATE	EASTMAN CHEMICAL RESINS INC	STATE HWY 837	WEST ELIZABETH	ALLEGHENY	PA	15088	EASTMAN CHEMICAL RESINS INC	PO BOX 567	WEST ELIZABETH	PA		15088	YES	NO	NO	NO	GERALD KUHN	4123842520	2821							325211						40.265833	-79.901111	510339353								EASTMAN CHEMICAL CO	808898381	NO		
2011	SITE MANAGER	GERALD KUHN	15088HRCLSSTATE	EASTMAN CHEMICAL RESINS INC	STATE HWY 837	WEST ELIZABETH	ALLEGHENY	PA	15088	EASTMAN CHEMICAL RESINS INC	PO BOX 567	WEST ELIZABETH	PA		15088	YES	NO	NO	NO	GERALD KUHN	4123842520	2821							325211						40.265833	-79.901111	510339353								EASTMAN CHEMICAL CO	808898381	NO		
2011	PLANT MANAGER	ROBERT GRIFFIN	15009WSTNGONETU	EATON CORP	1 TUSCARAWAS RD	BEAVER	BEAVER	PA	15009	EATON CORP	1 TUSCARAWAS RD	BEAVER	PA		15009	YES	NO	NO	NO	JOHN BECHDEL	7247731605	3613							335313						40.693889	-80.318056	004155818								EATON CORP	004155818	NO	JOHWBECHDEL@EATON.COM	
2011	PLANT MANAGER	GARY ANDERSON	15931BNSBR2840N	EBENSBURG POWER CO	2840 NEW GERMANY RD	EBENSBURG	CAMBRIA	PA	15931	EBENSBURG POWER CO	PO BOX 845	EBENSBURG	PA		159310845	YES	NO	NO	NO	GARY L. ANDERSON	8144721140	4911							221112						40.454626	-78.751135	140394409										NO	GANDERSON@EBENSBURGPOWER.COM	
2011	PLANT MANAGER	GARY ANDERSON	15931BNSBR2840N	EBENSBURG POWER CO	2840 NEW GERMANY RD	EBENSBURG	CAMBRIA	PA	15931	EBENSBURG POWER CO	PO BOX 845	EBENSBURG	PA		159310845	YES	NO	NO	NO	GARY L. ANDERSON	8144721140	4911							221112						40.454626	-78.751135	140394409										NO	GANDERSON@EBENSBURGPOWER.COM	
2011	PLANT MANAGER	GARY ANDERSON	15931BNSBR2840N	EBENSBURG POWER CO	2840 NEW GERMANY RD	EBENSBURG	CAMBRIA	PA	15931	EBENSBURG POWER CO	PO BOX 845	EBENSBURG	PA		159310845	YES	NO	NO	NO	GARY L. ANDERSON	8144721140	4911							221112						40.454626	-78.751135	140394409										NO	GANDERSON@EBENSBURGPOWER.COM	
2011	PLANT MANAGER	GARY ANDERSON	15931BNSBR2840N	EBENSBURG POWER CO	2840 NEW GERMANY RD	EBENSBURG	CAMBRIA	PA	15931	EBENSBURG POWER CO	PO BOX 845	EBENSBURG	PA		159310845	YES	NO	NO	NO	GARY L. ANDERSON	8144721140	4911							221112						40.454626	-78.751135	140394409										NO	GANDERSON@EBENSBURGPOWER.COM	
2011	PLANT MANAGER	GARY ANDERSON	15931BNSBR2840N	EBENSBURG POWER CO	2840 NEW GERMANY RD	EBENSBURG	CAMBRIA	PA	15931	EBENSBURG POWER CO	PO BOX 845	EBENSBURG	PA		159310845	YES	NO	NO	NO	GARY L. ANDERSON	8144721140	4911							221112						40.454626	-78.751135	140394409										NO	GANDERSON@EBENSBURGPOWER.COM	
2011	PLANT MANAGER	GARY ANDERSON	15931BNSBR2840N	EBENSBURG POWER CO	2840 NEW GERMANY RD	EBENSBURG	CAMBRIA	PA	15931	EBENSBURG POWER CO	PO BOX 845	EBENSBURG	PA		159310845	YES	NO	NO	NO	GARY L. ANDERSON	8144721140	4911							221112						40.454626	-78.751135	140394409										NO	GANDERSON@EBENSBURGPOWER.COM	
2011	PLANT MANAGER	GARY ANDERSON	15931BNSBR2840N	EBENSBURG POWER CO	2840 NEW GERMANY RD	EBENSBURG	CAMBRIA	PA	15931	EBENSBURG POWER CO	PO BOX 845	EBENSBURG	PA		159310845	YES	NO	NO	NO	GARY L. ANDERSON	8144721140	4911							221112						40.454626	-78.751135	140394409										NO	GANDERSON@EBENSBURGPOWER.COM	
2011	MANAGING DIRECTOR	JEFFREY STRUBLE	1585WCRBNM86THE	ECARBON AMERICA LLC	806 THERESIA ST	SAINT MARYS	ELK	PA	15857	ECARBON AMERICA LLC	806 THERESIA ST	SAINT MARYS	PA		15857	YES	NO	NO	NO	JEFF STRUBLE	8148347777								335991						41.430588	-78.54596	961654964								HELWIG CARBON PRODUCTS INC	006106603	NO	JEFF.STRUBLE@ECARBONAMERICA.COM	
2011	MANAGING DIRECTOR	JEFFREY STRUBLE	1585WCRBNM86THE	ECARBON AMERICA LLC	806 THERESIA ST	SAINT MARYS	ELK	PA	15857	ECARBON AMERICA LLC	806 THERESIA ST	SAINT MARYS	PA		15857	YES	NO	NO	NO	JEFF STRUBLE	8148347777								335991						41.430588	-78.54596	961654964								HELWIG CARBON PRODUCTS INC	006106603	NO	JEFF.STRUBLE@ECARBONAMERICA.COM	
2011	MANAGING DIRECTOR	JEFFREY STRUBLE	1585WCRBNM86THE	ECARBON AMERICA LLC	806 THERESIA ST	SAINT MARYS	ELK	PA	15857	ECARBON AMERICA LLC	806 THERESIA ST	SAINT MARYS	PA		15857	YES	NO	NO	NO	JEFF STRUBLE	8148347777								335991						41.430588	-78.54596	961654964								HELWIG CARBON PRODUCTS INC	006106603	NO	JEFF.STRUBLE@ECARBONAMERICA.COM	
2011	GENERAL MANAGER	PAUL WEEKS	19022DDYSTNO1IN	EDDYSTONE GENERATING STATION	1 INDUSTRIAL HWY	EDDYSTONE	DELAWARE	PA	190221585	EDDYSTONE GENERATING STATION	1 INDUSTRIAL HWY	EDDYSTONE	PA		19022-1585	YES	NO	NO	NO	PAUL WEEKS	2158317999	4911							221112						39.863068	-75.32444	196748938								EXELON CORP	001807150	NO	PAUL.WEEKS@EXELONCORP.COM	
2011	GENERAL MANAGER	PAUL WEEKS	19022DDYSTNO1IN	EDDYSTONE GENERATING STATION	1 INDUSTRIAL HWY	EDDYSTONE	DELAWARE	PA	190221585	EDDYSTONE GENERATING STATION	1 INDUSTRIAL HWY	EDDYSTONE	PA		19022-1585	YES	NO	NO	NO	PAUL WEEKS	2158317999	4911							221112						39.863068	-75.32444	196748938								EXELON CORP	001807150	NO	PAUL.WEEKS@EXELONCORP.COM	
2011	GENERAL MANAGER	PAUL WEEKS	19022DDYSTNO1IN	EDDYSTONE GENERATING STATION	1 INDUSTRIAL HWY	EDDYSTONE	DELAWARE	PA	190221585	EDDYSTONE GENERATING STATION	1 INDUSTRIAL HWY	EDDYSTONE	PA		19022-1585	YES	NO	NO	NO	PAUL WEEKS	2158317999	4911							221112						39.863068	-75.32444	196748938								EXELON CORP	001807150	NO	PAUL.WEEKS@EXELONCORP.COM	
2011	GENERAL MANAGER	PAUL WEEKS	19022DDYSTNO1IN	EDDYSTONE GENERATING STATION	1 INDUSTRIAL HWY	EDDYSTONE	DELAWARE	PA	190221585	EDDYSTONE GENERATING STATION	1 INDUSTRIAL HWY	EDDYSTONE	PA		19022-1585	YES	NO	NO	NO	PAUL WEEKS	2158317999	4911							221112						39.863068	-75.32444	196748938								EXELON CORP	001807150	NO	PAUL.WEEKS@EXELONCORP.COM	
2011	GENERAL MANAGER	PAUL WEEKS	19022DDYSTNO1IN	EDDYSTONE GENERATING STATION	1 INDUSTRIAL HWY	EDDYSTONE	DELAWARE	PA	190221585	EDDYSTONE GENERATING STATION	1 INDUSTRIAL HWY	EDDYSTONE	PA		19022-1585	YES	NO	NO	NO	PAUL WEEKS	2158317999	4911							221112						39.863068	-75.32444	196748938								EXELON CORP	001807150	NO	PAUL.WEEKS@EXELONCORP.COM	
2011	GENERAL MANAGER	PAUL WEEKS	19022DDYSTNO1IN	EDDYSTONE GENERATING STATION	1 INDUSTRIAL HWY	EDDYSTONE	DELAWARE	PA	190221585	EDDYSTONE GENERATING STATION	1 INDUSTRIAL HWY	EDDYSTONE	PA		19022-1585	YES	NO	NO	NO	PAUL WEEKS	2158317999	4911							221112						39.863068	-75.32444	196748938								EXELON CORP	001807150	NO	PAUL.WEEKS@EXELONCORP.COM	
2011	GENERAL MANAGER	PAUL WEEKS	19022DDYSTNO1IN	EDDYSTONE GENERATING STATION	1 INDUSTRIAL HWY	EDDYSTONE	DELAWARE	PA	190221585	EDDYSTONE GENERATING STATION	1 INDUSTRIAL HWY	EDDYSTONE	PA		19022-1585	YES	NO	NO	NO	PAUL WEEKS	2158317999	4911							221112						39.863068	-75.32444	196748938								EXELON CORP	001807150	NO	PAUL.WEEKS@EXELONCORP.COM	
2011	PRESIDENT	MATT AXEL	19044DNCRP1160E	EDON CORP	1160 EASTON RD	HORSHAM	MONTGOMERY	PA	19044	EDON CORP	1160 EASTON RD	HORSHAM	PA		19044	YES	NO	NO	NO	ED AXEL	2156728050	3089							326199						40.204105	-75.138535	042715342								EDON CORP	042715342	NO	ED@EDON.COM	
2011	CONSULTANT		18014FFRTF698CH	EFFORT FOUNDRY INC	6980 CHRISPHALT DR	BATH	NORTHAMPTON	PA	18014	EFFORT FOUNDRY INC	PO BOX 158	BATH	PA		18014	YES	NO	NO	NO	BOB HOUCK	6108371837								331511						40.7201	-75.38109											NO	BHOUCK24@AOL.COM	
2011	CONSULTANT		18014FFRTF698CH	EFFORT FOUNDRY INC	6980 CHRISPHALT DR	BATH	NORTHAMPTON	PA	18014	EFFORT FOUNDRY INC	PO BOX 158	BATH	PA		18014	YES	NO	NO	NO	BOB HOUCK	6108371837								331511						40.7201	-75.38109											NO	BHOUCK24@AOL.COM	
2011	CONSULTANT		18014FFRTF698CH	EFFORT FOUNDRY INC	6980 CHRISPHALT DR	BATH	NORTHAMPTON	PA	18014	EFFORT FOUNDRY INC	PO BOX 158	BATH	PA		18014	YES	NO	NO	NO	BOB HOUCK	6108371837								331511						40.7201	-75.38109											NO	BHOUCK24@AOL.COM	
2011	CONSULTANT		18014FFRTF698CH	EFFORT FOUNDRY INC	6980 CHRISPHALT DR	BATH	NORTHAMPTON	PA	18014	EFFORT FOUNDRY INC	PO BOX 158	BATH	PA		18014	YES	NO	NO	NO	BOB HOUCK	6108371837								331511						40.7201	-75.38109											NO	BHOUCK24@AOL.COM	
2011	DIRECTOR OF ENVIRONMENTAL SERVICES	PAUL SPERANZA	1605WDTCTN373SA	EI DETECTION & IMAGING SYSTEMS	373 SAXONBURG BLVD	SAXONBURG	BUTLER	PA	16056	EI DETECTION & IMAGING SYSTEMS	373 SAXONBURG BLVD	SAXONBURG	PA		16056	YES	NO	NO	NO	PAUL SPERANZA	6077556179								334519						40.73429	-79.819782									ENDICOTT INTERCONNECT TECHNOLOGIES INC	119618754	NO	PAUL.SPERANZA@EITNY.COM	
2011	PLANT MANAGER	SHAWN MCMACKIN	15846LCSNTRTE94	ELCO SINTERED ALLOYS CO INC	269 FAIRVIEW RD RT 948	KERSEY	ELK	PA	15846	ELCO SINTERED ALLOYS CO INC	PO BOX 183	KERSEY	PA		15846	YES	NO	NO	NO	SHAWN M. MCMACKIN	8148858031	3399							332117						41.36194	-78.58918	002122687										NO	ELCOSHAWN@WINDSTREAM.NET	
2011	PRESIDENT & CHIEF OPERATING OFFICER	TRACY RUDOLPH	16301LCTRL175MA	ELECTRALLOY	175 MAIN ST	OIL CITY	VENANGO	PA	16301	ELECTRALLOY	175 MAIN ST	OIL CITY	PA		16301	YES	NO	NO	NO	TRACY RUDOLPH	8146784200	3312							331111						41.43231	-79.71399									GO CARLSON INC	002326650	NO	TRUDOLPH@GOCARLSON.COM	
2011	PRESIDENT & CHIEF OPERATING OFFICER	TRACY RUDOLPH	16301LCTRL175MA	ELECTRALLOY	175 MAIN ST	OIL CITY	VENANGO	PA	16301	ELECTRALLOY	175 MAIN ST	OIL CITY	PA		16301	YES	NO	NO	NO	TRACY RUDOLPH	8146784200	3312							331111						41.43231	-79.71399									GO CARLSON INC	002326650	NO	TRUDOLPH@GOCARLSON.COM	
2011	PRESIDENT & CHIEF OPERATING OFFICER	TRACY RUDOLPH	16301LCTRL175MA	ELECTRALLOY	175 MAIN ST	OIL CITY	VENANGO	PA	16301	ELECTRALLOY	175 MAIN ST	OIL CITY	PA		16301	YES	NO	NO	NO	TRACY RUDOLPH	8146784200	3312							331111						41.43231	-79.71399									GO CARLSON INC	002326650	NO	TRUDOLPH@GOCARLSON.COM	
2011	PRESIDENT & CHIEF OPERATING OFFICER	TRACY RUDOLPH	16301LCTRL175MA	ELECTRALLOY	175 MAIN ST	OIL CITY	VENANGO	PA	16301	ELECTRALLOY	175 MAIN ST	OIL CITY	PA		16301	YES	NO	NO	NO	TRACY RUDOLPH	8146784200	3312							331111						41.43231	-79.71399									GO CARLSON INC	002326650	NO	TRUDOLPH@GOCARLSON.COM	
2011	FACILITIES ENGINEERING MANAGER	MATTHEW ERICKSON	16428LCTRC50SWA	ELECTRIC MATERIALS CO	50 S WASHINGTON ST	NORTH EAST	ERIE	PA	16428	ELECTRIC MATERIALS CO	PO BOX 390	NORTH EAST	PA		16428	YES	NO	NO	NO	MATT ERICKSON	8147259621	3351	3463	3613	3621				331421	335312	331525	332112	335313	332813	42.215028	-79.827726	005028642								UNITED STARS INC	005186259	NO	MERICKSON@ELECMAT.COM	
2011	PRESIDENT	ROBERT M. BUNNER	18049LCTRC75BRA	ELECTRO CHEMICAL ENGINEERING & MANUFACTURING	750 BROAD ST	EMMAUS	LEHIGH	PA	18049	ELECTRO CHEMICAL ENGINEERING & MANUFACTURING	750 BROAD ST	EMMAUS	PA		18049	YES	NO	NO	NO	VANESSA COSTANTINI	6109659061								332812						40.52942	-75.49891	0017325										NO	VCOSTANTINI@ELECTROCHEMICAL.NET	
2011	ASSISTANT DIRECTOR OF FACILITIES	HARRY WISTER	19406LCTRS416EC	ELECTRO-SCIENCE LABORATORIES INC	416 E CHURCH RD	KING OF PRUSSIA	MONTGOMERY	PA	19406	ELECTRO-SCIENCE LABORATORIES INC	416 E CHURCH RD	KING OF PRUSSIA	PA		19406	YES	NO	NO	NO	FRANK GOLDBERG	6102728000	3674							334419	334414	334415				40.09082	-75.34354	048053334										NO	FGOLDBERG@ELECTROSCIENCE.COM	
2011	PLANT MANAGER	WAYNE MARTIN	17111LCTRN5885G	ELECTRONIC SERVICE & DESIGN	5885 GRAYSON RD	HARRISBURG	DAUPHIN	PA	17111	ELECTRONIC SERVICE & DESIGN	5885 GRAYSON RD	HARRISBURG	PA		17111	YES	NO	NO	NO	U.S. COMPLIANCE CORP.	9522523000	3672							334412						40.26047	-76.78409	061690228										NO	EPCRA@USCOMPLIANCE.COM	
2011	GENERAL MANAGER	PATRICK DURNING	17067LKCRP401WE	ELK CORP OF TEXAS- MYER STOWN FACILITY	401 WEAVERTOWN RD	MYERSTOWN	LEBANON	PA	17067	ELK CORP OF TEXAS- MYER STOWN FACILITY	401 WEAVERTOWN RD	MYERSTOWN	PA		17067	YES	NO	NO	NO	PATRICK J. DURNING	7178668300	2952							324122						40.36664	-76.29133									BUILDING MATERIALS CORP OF AMERICA	796277267	NO	PDURNING@GAF.COM	
2011	GENERAL MANAGER	PATRICK DURNING	17067LKCRP401WE	ELK CORP OF TEXAS- MYER STOWN FACILITY	401 WEAVERTOWN RD	MYERSTOWN	LEBANON	PA	17067	ELK CORP OF TEXAS- MYER STOWN FACILITY	401 WEAVERTOWN RD	MYERSTOWN	PA		17067	YES	NO	NO	NO	PATRICK J. DURNING	7178668300	2952							324122						40.36664	-76.29133									BUILDING MATERIALS CORP OF AMERICA	796277267	NO	PDURNING@GAF.COM	
2011	GENERAL MANAGER	PATRICK DURNING	17067LKCRP401WE	ELK CORP OF TEXAS- MYER STOWN FACILITY	401 WEAVERTOWN RD	MYERSTOWN	LEBANON	PA	17067	ELK CORP OF TEXAS- MYER STOWN FACILITY	401 WEAVERTOWN RD	MYERSTOWN	PA		17067	YES	NO	NO	NO	PATRICK J. DURNING	7178668300	2952							324122						40.36664	-76.29133									BUILDING MATERIALS CORP OF AMERICA	796277267	NO	PDURNING@GAF.COM	
2011	GENERAL MANAGER	PATRICK DURNING	17067LKCRP401WE	ELK CORP OF TEXAS- MYER STOWN FACILITY	401 WEAVERTOWN RD	MYERSTOWN	LEBANON	PA	17067	ELK CORP OF TEXAS- MYER STOWN FACILITY	401 WEAVERTOWN RD	MYERSTOWN	PA		17067	YES	NO	NO	NO	PATRICK J. DURNING	7178668300	2952							324122						40.36664	-76.29133									BUILDING MATERIALS CORP OF AMERICA	796277267	NO	PDURNING@GAF.COM	
2011	HSE MANAGER	TRISTANO HALCHAK	15644LLTTTBOX80	ELLIOTT CO INC	901 N FOURTH ST	JEANNETTE	WESTMORELAND	PA	156440800	ELLIOTT CO INC	901 N FOURTH ST	JEANNETTE	PA		15644-0800	YES	NO	NO	NO	TOM BROWN	7246008260	3511							333611	333912					40.3372	-79.60799	106313851										NO		
2011	HSE MANAGER	TRISTANO HALCHAK	15644LLTTTBOX80	ELLIOTT CO INC	901 N FOURTH ST	JEANNETTE	WESTMORELAND	PA	156440800	ELLIOTT CO INC	901 N FOURTH ST	JEANNETTE	PA		15644-0800	YES	NO	NO	NO	TOM BROWN	7246008260	3511							333611	333912					40.3372	-79.60799	106313851										NO		
2011	HSE MANAGER	TRISTANO HALCHAK	15644LLTTTBOX80	ELLIOTT CO INC	901 N FOURTH ST	JEANNETTE	WESTMORELAND	PA	156440800	ELLIOTT CO INC	901 N FOURTH ST	JEANNETTE	PA		15644-0800	YES	NO	NO	NO	TOM BROWN	7246008260	3511							333611	333912					40.3372	-79.60799	106313851										NO		
