REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PRESIDENT OF ESTERLINE INTERFACE TECHNOLOGIES	DENNIS STAVER	83815DVNCD600WW	ADVANCED INPUT DEVICES	600 W WILBUR AVE	COEUR D'ALENE	KOOTENAI	ID	83815	ADVANCED INPUT DEVICES	600 W WILBUR AVE	COEUR D'ALENE	ID		83815	YES	NO	NO	NO	DENNIS STAVER	2087658000	3577							334119						47.736279	-116.795328	097819635								ESTERLINE TECHNOLOGIES	043190826	NO	DENNIS.STAVER@ESTERLINE.COM	
2011	ENVIRONMENTAL/ENGINEERING MANAGER	MARK VON LINDERN	83501MRKND1023S	ATK AMMUNITION CCI/SPEER SPEER OPERATION	1023 SNAKE RIVER AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION CCI/SPEER SPEER OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.410145	-117.033165	009066481								ALLIANT TECHSYSTEMS INC	618705925	NO	MARK.VONLINDERN@ATK.COM	
2011	PRESIDENT	NORMITA CALLISON	8364WBSLTX13EFR	BASALITE	1300 E FRANKLIN RD	MERIDIAN	ADA	ID	836425902	BASALITE	1300 E FRANKLIN RD	MERIDIAN	ID		83642-5902	YES	NO	NO	NO	DON AUSTIN	7076781901								327331						43.60484	-116.37826	009077538								PACIFIC COAST BUILDING PRODUCTS	129072125	NO	DON.AUSTIN@PACCOAST.COM	
2011	PLANT MANAGER	BRENT HIGGINSON	83221BSCMR419CO	BASIC AMERICAN FOODS BLACKFOOT FACILITY	415 W COLLINS RD	BLACKFOOT	BINGHAM	ID	83221	BASIC AMERICAN FOODS BLACKFOOT FACILITY	415 W COLLINS RD	BLACKFOOT	ID		83221	YES	NO	NO	NO	JOHN BARNECUT	4157055110	2034							311423						43.201667	-112.382222	009149477								BASIC AMERICAN FOODS		NO	JBARNECUT@BAF.COM	
2011	PLANT MANAGER	BRENT HIGGINSON	83221BSCMR419CO	BASIC AMERICAN FOODS BLACKFOOT FACILITY	415 W COLLINS RD	BLACKFOOT	BINGHAM	ID	83221	BASIC AMERICAN FOODS BLACKFOOT FACILITY	415 W COLLINS RD	BLACKFOOT	ID		83221	YES	NO	NO	NO	JOHN BARNECUT	4157055110	2034							311423						43.201667	-112.382222	009149477								BASIC AMERICAN FOODS		NO	JBARNECUT@BAF.COM	
2011	PLANT MANAGER	BRENT HIGGINSON	83221BSCMR419CO	BASIC AMERICAN FOODS BLACKFOOT FACILITY	415 W COLLINS RD	BLACKFOOT	BINGHAM	ID	83221	BASIC AMERICAN FOODS BLACKFOOT FACILITY	415 W COLLINS RD	BLACKFOOT	ID		83221	YES	NO	NO	NO	JOHN BARNECUT	4157055110	2034							311423						43.201667	-112.382222	009149477								BASIC AMERICAN FOODS		NO	JBARNECUT@BAF.COM	
2011	FACILITY MANAGER	JOSEPH MILLIGAN	83440BSCMR245WE	BASIC AMERICAN FOODS REXBURG FACILITY	40 E 7TH N	REXBURG	MADISON	ID	83440	BASIC AMERICAN FOODS REXBURG FACILITY	40 E 7TH N	REXBURG	ID		83440	YES	NO	NO	NO	JOHN BARNECUT	4157055110	2034							311423						43.84036	-111.780969	009149477								BASIC AMERICAN FOODS		NO	JBARNECUT@BAF.COM	
2011	FACILITY MANAGER	JOSEPH MILLIGAN	83440BSCMR245WE	BASIC AMERICAN FOODS REXBURG FACILITY	40 E 7TH N	REXBURG	MADISON	ID	83440	BASIC AMERICAN FOODS REXBURG FACILITY	40 E 7TH N	REXBURG	ID		83440	YES	NO	NO	NO	JOHN BARNECUT	4157055110	2034							311423						43.84036	-111.780969	009149477								BASIC AMERICAN FOODS		NO	JBARNECUT@BAF.COM	
2011	FACILITY MANAGER	JOSEPH MILLIGAN	83440BSCMR245WE	BASIC AMERICAN FOODS REXBURG FACILITY	40 E 7TH N	REXBURG	MADISON	ID	83440	BASIC AMERICAN FOODS REXBURG FACILITY	40 E 7TH N	REXBURG	ID		83440	YES	NO	NO	NO	JOHN BARNECUT	4157055110	2034							311423						43.84036	-111.780969	009149477								BASIC AMERICAN FOODS		NO	JBARNECUT@BAF.COM	
2011	ENVIRONMENTAL REGULATORY SUPPORT	CHRIS JOHNSON	83857BNNTT3759H	BENNETT LUMBER PRODUCTS INC	3759 HWY 6	PRINCETON	LATAH	ID	83857	BENNETT LUMBER PRODUCTS INC	PO BOX 130	PRINCETON	ID		83857	YES	NO	NO	NO	JEFF ABBOTT	2088751121	2421							321113						46.920685	-116.77141	009069089		ORD981766124		ID0020532						NO	JEFF@BLPI.COM	
2011		JAY MULTANEN	8360WBSTBT723GA	BEST BATH SYSTEMS	723 GARBER ST	CALDWELL	CANYON	ID	83605	BEST BATH SYSTEMS	723 GARBER ST	CALDWELL	ID		83605	YES	NO	NO	NO	GARY MULTANEN	2089214725								INVALD						43.66593	-116.70825	04370335								BEST BATH SYSTEMS		NO	GBM@BEST-BATH.COM	
2011	QUALITY AND REGULATORY MANAGER	HEATHER EDWARDS	83687GRTWS1717E	BHS MARKETING LLC	1717 E FARGO AVE	NAMPA	CANYON	ID	83687	BHS MARKETING LLC	1717 E FARGO AVE	NAMPA	ID		83687	YES	NO	NO	NO	HEATHER EDWARDS	2084668437	5169							325188						43.600788	-116.54774	070963319		IDD082846882								NO	HEATHER@BHSMARKETING.COM	
2011	PRESIDENT	CHRISTIAN NICKUM	83221BLCKF591W1	BLACKFOOT BRASS	591 W 100 N	BLACKFOOT	BINGHAM	ID	83221	BLACKFOOT BRASS	PO BOX 885	BLACKFOOT	ID		83221	YES	NO	NO	NO	ANNETTE GOICOECHEA	2087882013	3369							331528						43.211108	-112.413757	626311799								DURA-MARK DBA BLACKFOOT BRASS		NO	AGOICOECHEA@ROCKYMOUNTAINHARDWARE.COM	
2011	PRESIDENT	CHRISTIAN NICKUM	83221BLCKF591W1	BLACKFOOT BRASS	591 W 100 N	BLACKFOOT	BINGHAM	ID	83221	BLACKFOOT BRASS	PO BOX 885	BLACKFOOT	ID		83221	YES	NO	NO	NO	ANNETTE GOICOECHEA	2087882013	3369							331528						43.211108	-112.413757	626311799								DURA-MARK DBA BLACKFOOT BRASS		NO	AGOICOECHEA@ROCKYMOUNTAINHARDWARE.COM	
2011	PRESIDENT	CHRISTIAN NICKUM	83221BLCKF591W1	BLACKFOOT BRASS	591 W 100 N	BLACKFOOT	BINGHAM	ID	83221	BLACKFOOT BRASS	PO BOX 885	BLACKFOOT	ID		83221	YES	NO	NO	NO	ANNETTE GOICOECHEA	2087882013	3369							331528						43.211108	-112.413757	626311799								DURA-MARK DBA BLACKFOOT BRASS		NO	AGOICOECHEA@ROCKYMOUNTAINHARDWARE.COM	
2011	ENVIRONMENTAL MANAGER	JEFF STEYAERT	83709BSSPH545WG	BOISE ASPHALT	5450 W GOWEN RD	BOISE	ADA	ID	83709	BOISE ASPHALT	5450 W GOWEN RD	BOISE	ID		83709	YES	NO	NO	NO	JEFF STEYAERT	5419286491								324121						43.55762	-116.25031	188695027								MDU RESOURCES GROUP INC	006962286	NO	JEFF.STEYAERT@KNIFERIVER.COM	
2011	PLANT MANAGER	LANE DURYEE	83338BRDNC21BRI	BRIDON CORDAGE	21 BRIDON WAY	JEROME	JEROME	ID	83338	BRIDON CORDAGE	21 BRIDON WAY	JEROME	ID		83338	YES	NO	NO	NO	BOB RENAUX	5073771601	2298							314991						42.704915	-114.519201	184837490								UNIVERSAL COOPERATIVES	059057802	NO	BRENAUX@BRIDONCORDAGE.COM	
2011	SENIOR PRODUCTION MANAGER	JOHN JONES	83350CRGLL85N1E	CARGILL ANIMAL NUTRITION	85 N 100 E B	RUPERT	MINIDOKA	ID	83350	CARGILL ANIMAL NUTRITION	85 N 100 E B	RUPERT	ID		83350	YES	NO	NO	NO	WENDEE LARSON	9529841864	2048							311119						42.634107	-113.684793	006249189								CARGILL INC	006249189	NO	WENDEE_J_LARSON@CARGILL.COM	
2011	SENIOR PRODUCTION MANAGER	JOHN JONES	83350CRGLL85N1E	CARGILL ANIMAL NUTRITION	85 N 100 E B	RUPERT	MINIDOKA	ID	83350	CARGILL ANIMAL NUTRITION	85 N 100 E B	RUPERT	ID		83350	YES	NO	NO	NO	WENDEE LARSON	9529841864	2048							311119						42.634107	-113.684793	006249189								CARGILL INC	006249189	NO	WENDEE_J_LARSON@CARGILL.COM	
2011	MILL MANAGER	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.41351	-117.01975	009061375	782437318							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2011	MILL MANAGER	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.41351	-117.01975	009061375	782437318							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2011	MILL MANAGER	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.41351	-117.01975	009061375	782437318							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2011	MILL MANAGER	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.41351	-117.01975	009061375	782437318							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2011	MILL MANAGER	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.41351	-117.01975	009061375	782437318							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2011	MILL MANAGER	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.41351	-117.01975	009061375	782437318							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2011	MILL MANAGER	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.41351	-117.01975	009061375	782437318							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2011	MILL MANAGER	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.41351	-117.01975	009061375	782437318							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2011	MILL MANAGER	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.41351	-117.01975	009061375	782437318							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2011	MILL MANAGER	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.41351	-117.01975	009061375	782437318							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2011	MILL MANAGER	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.41351	-117.01975	009061375	782437318							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2011	MILL MANAGER	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.41351	-117.01975	009061375	782437318							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2011	MILL MANAGER	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.41351	-117.01975	009061375	782437318							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2011	MILL MANAGER	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.41351	-117.01975	009061375	782437318							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2011	MILL MANAGER	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.41351	-117.01975	009061375	782437318							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2011	MILL MANAGER	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.41351	-117.01975	009061375	782437318							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2011	MILL MANAGER	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.41351	-117.01975	009061375	782437318							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2011	PRICING AND RISK MANAGER	JAMES CACH	83501CLMNL335MI	COLEMAN OIL CO	335 MILL RD	LEWISTON	NEZ PERCE	ID	835019710	COLEMAN OIL CO	335 MILL RD	LEWISTON	ID		83501-9710	YES	NO	NO	NO	JAMES C. CACH	2087992019	5171							447110						46.42056	-116.98359	043347590										NO	JIM@COLEMANOIL.COM	
2011	PRICING AND RISK MANAGER	JAMES CACH	83501CLMNL335MI	COLEMAN OIL CO	335 MILL RD	LEWISTON	NEZ PERCE	ID	835019710	COLEMAN OIL CO	335 MILL RD	LEWISTON	ID		83501-9710	YES	NO	NO	NO	JAMES C. CACH	2087992019	5171							447110						46.42056	-116.98359	043347590										NO	JIM@COLEMANOIL.COM	
2011	PRICING AND RISK MANAGER	JAMES CACH	83501CLMNL335MI	COLEMAN OIL CO	335 MILL RD	LEWISTON	NEZ PERCE	ID	835019710	COLEMAN OIL CO	335 MILL RD	LEWISTON	ID		83501-9710	YES	NO	NO	NO	JAMES C. CACH	2087992019	5171							447110						46.42056	-116.98359	043347590										NO	JIM@COLEMANOIL.COM	
2011	PRICING AND RISK MANAGER	JAMES CACH	83501CLMNL335MI	COLEMAN OIL CO	335 MILL RD	LEWISTON	NEZ PERCE	ID	835019710	COLEMAN OIL CO	335 MILL RD	LEWISTON	ID		83501-9710	YES	NO	NO	NO	JAMES C. CACH	2087992019	5171							447110						46.42056	-116.98359	043347590										NO	JIM@COLEMANOIL.COM	
2011	PRICING AND RISK MANAGER	JAMES CACH	83501CLMNL335MI	COLEMAN OIL CO	335 MILL RD	LEWISTON	NEZ PERCE	ID	835019710	COLEMAN OIL CO	335 MILL RD	LEWISTON	ID		83501-9710	YES	NO	NO	NO	JAMES C. CACH	2087992019	5171							447110						46.42056	-116.98359	043347590										NO	JIM@COLEMANOIL.COM	
2011	PRESIDENT	CHARLES R SCOTT	83642CMPTR499EC	COMPUTROL INC	499 E CORPORATE DR	MERIDIAN	ADA	ID	83642	COMPUTROL INC	499 E CORPORATE DR	MERIDIAN	ID		83642	YES	NO	NO	NO	CHARLES R SCOTT	2088871000	3674							334418						43.59888	-116.38698	078424173								ARMSTRONG INTERNATIONAL	005068028	NO	CSCOTT@COMPUTROL.COM	
2011	PLANT MANAGER	ROBERT SCHUTTE	83211LMBWSLAMBW	CONAGRA FOODS LAMB WESTON INC	2975 LAMB WESTON RD	AMERICAN FALLS	POWER	ID	83211	CONAGRA FOODS LAMB WESTON INC	PO BOX 489	AMERICAN FALLS	ID		83211	YES	NO	NO	NO	ROBERT SCHUTTE	2082262301	2037							311411						42.765556	-112.913333			IDD009613068						CONAGRA FOODS INC	007258908	NO	BOB.SCHUTTE@CONAGRAFOODS.COM	
2011	PLANT MANAGER	ROBERT SCHUTTE	83211LMBWSLAMBW	CONAGRA FOODS LAMB WESTON INC	2975 LAMB WESTON RD	AMERICAN FALLS	POWER	ID	83211	CONAGRA FOODS LAMB WESTON INC	PO BOX 489	AMERICAN FALLS	ID		83211	YES	NO	NO	NO	ROBERT SCHUTTE	2082262301	2037							311411						42.765556	-112.913333			IDD009613068						CONAGRA FOODS INC	007258908	NO	BOB.SCHUTTE@CONAGRAFOODS.COM	
2011	PLANT MANAGER	CURT SNYDER	83301NVRSL856RU	CONAGRA FOODS LAMB WESTON INC	856 RUSSET ST	TWIN FALLS	TWIN FALLS	ID	83301	CONAGRA FOODS LAMB WESTON INC	PO BOX 128	TWIN FALLS	ID		833030128	YES	NO	NO	NO	CURT SNYDER	2087335664	2038							311411						42.551794	-114.481153									CONAGRA FOODS INC	007258908	NO	CURT.SNYDER@CONAGRAFOODS.COM	
2011	PLANT MANAGER	ROBERT SCHUTTE	83211LMBWSLAMBW	CONAGRA FOODS LAMB WESTON INC	2975 LAMB WESTON RD	AMERICAN FALLS	POWER	ID	83211	CONAGRA FOODS LAMB WESTON INC	PO BOX 489	AMERICAN FALLS	ID		83211	YES	NO	NO	NO	ROBERT SCHUTTE	2082262301	2037							311411						42.765556	-112.913333			IDD009613068						CONAGRA FOODS INC	007258908	NO	BOB.SCHUTTE@CONAGRAFOODS.COM	
2011	DIRECTOR OF ENVIRONMENTAL COMPLIANCE	DOUG PETTINGER	83338DRGLD1703S	DARIGOLD - JEROME	1703 S BUCHANAN	JEROME	JEROME	ID	83338	DARIGOLD - JEROME	PO BOX 1	JEROME	ID		83338	YES	NO	NO	NO	STEVE ROWE	2062866745	2023							311514						42.707778	-114.516111									NORTHWEST DAIRY ASSOC	009260449	NO	STEVE.ROWE@DARIGOLD.COM	
2011	DIRECTOR OF ENVIRONMENTAL COMPLIANCE	DOUG PETTINGER	83338DRGLD1703S	DARIGOLD - JEROME	1703 S BUCHANAN	JEROME	JEROME	ID	83338	DARIGOLD - JEROME	PO BOX 1	JEROME	ID		83338	YES	NO	NO	NO	STEVE ROWE	2062866745	2023							311514						42.707778	-114.516111									NORTHWEST DAIRY ASSOC	009260449	NO	STEVE.ROWE@DARIGOLD.COM	
2011	DIRECTOR OF ENVIRONMENTAL COMPLIANCE	DOUG PETTINGER	83704DRGLD618AL	DARIGOLD-BOISE	618 ALLUMBAUGH ST	BOISE	ADA	ID	83704	DARIGOLD-BOISE	618 ALLUMBAUGH ST	BOISE	ID		83704	YES	NO	NO	NO	STEVEN ROWE	2062866745	2026							311511						43.61115	-116.26626									NORTHWEST DAIRY ASSOC	009260449	NO		
2011	DIRECTOR OF ENVIRONMENTAL COMPLIANCE	DOUG PETTINGER	83704DRGLD618AL	DARIGOLD-BOISE	618 ALLUMBAUGH ST	BOISE	ADA	ID	83704	DARIGOLD-BOISE	618 ALLUMBAUGH ST	BOISE	ID		83704	YES	NO	NO	NO	STEVEN ROWE	2062866745	2026							311511						43.61115	-116.26626									NORTHWEST DAIRY ASSOC	009260449	NO		
2011	DIRECTOR OF ENVIRONMENTAL COMPLIANCE	DOUG PETTINGER	83606DRYMN520AL	DARIGOLD-CALDWELL	520 ALBANY ST	CALDWELL	CANYON	ID	83605	DARIGOLD-CALDWELL	PO BOX 578	CALDWELL	ID		83605	YES	NO	NO	NO	STEVEN ROWE	2062866745	2023							311514						43.66885	-116.68785									NORTHWEST DAIRY ASSOC	009260449	NO	STEVEN.ROWE@DARIGOLD.COM	
2011	DIRECTOR OF ENVIRONMENTAL COMPLIANCE	DOUG PETTINGER	83606DRYMN520AL	DARIGOLD-CALDWELL	520 ALBANY ST	CALDWELL	CANYON	ID	83605	DARIGOLD-CALDWELL	PO BOX 578	CALDWELL	ID		83605	YES	NO	NO	NO	STEVEN ROWE	2062866745	2023							311514						43.66885	-116.68785									NORTHWEST DAIRY ASSOC	009260449	NO	STEVEN.ROWE@DARIGOLD.COM	
2011	ENVIRONMENTAL MANAGER		83605GLPRC259SI	EAGLE PRECAST - CALDWELL FACILITY	20059 SIMPLOT BLVD	CALDWELL	CANYON	ID	83605	EAGLE PRECAST - CALDWELL FACILITY	20059 SIMPLOT BLVD	CALDWELL	ID		83605	YES	NO	NO	NO	BRAD GEORGE	7134666306	3272							327390						43.66957	-116.79274	008347569								LEHIGH HANSON	008347569	NO	BRAD.GEORGE@HANSON.COM	
2011	ENVIRONMENTAL REGULATORY SUPPORT	CHRIS JOHNSON	83536KMHMLHWY14	EMPIRE LUMBER CO (DBA KAMIAH MILLS)	HWY 12 & RAILROAD AVE	KAMIAH	LEWIS	ID	83536	EMPIRE LUMBER CO (DBA KAMIAH MILLS)	PO BOX 638	KAMIAH	ID		83536	YES	NO	NO	NO	MIKE STEIGER	2089352536	2421							321113						46.226111	-116.018611	009425067								EMPIRE LUMBER CO	009425967	NO	MIKE@EMPIRELUMBER.COM	
2011	ENVIRONMENTAL REGULATORY SUPPORT	CHRIS JOHNSON	83553MPRLM266TH	EMPIRE LUMBER CO WEIPPE OPERATIONS	206 6TH AVE E	WEIPPE	CLEARWATER	ID	83553	EMPIRE LUMBER CO WEIPPE OPERATIONS	PO BOX 206	WEIPPE	ID		83553	YES	NO	NO	NO	KEN WALTER	2084354113								321113						46.3813	-115.93821	009425967								EMPIRE LUMBER CO	009425967	NO	KENNY@EMPIRELUMBER.COM	
2011	VP METALLURGY/ACTING GM	MICHAEL IRISH	83837SSNTL198BI	ESSENTIAL METALS CORP	1098 BIG CREEK RD	KELLOGG	SHOSHONE	ID	83837	ESSENTIAL METALS CORP	1098 BIG CREEK RD	KELLOGG	ID		83837	YES	NO	NO	NO	MICHAEL G IRISH	2087832691	3341							331492						47.508654	-116.070928	145616897								FORMATION METALS CORP		NO	MRISH@SUNSHINEREFINERY.COM	
2011	VP METALLURGY/ACTING GM	MICHAEL IRISH	83837SSNTL198BI	ESSENTIAL METALS CORP	1098 BIG CREEK RD	KELLOGG	SHOSHONE	ID	83837	ESSENTIAL METALS CORP	1098 BIG CREEK RD	KELLOGG	ID		83837	YES	NO	NO	NO	MICHAEL G IRISH	2087832691	3341							331492						47.508654	-116.070928	145616897								FORMATION METALS CORP		NO	MRISH@SUNSHINEREFINERY.COM	
